Fold,d10_y_test,d10_y_proba,d15_y_test,d15_y_proba,d30_y_test,d30_y_proba,d1_y_test,d1_y_proba,d3_y_test,d3_y_proba,d4_y_test,d4_y_proba
32,True,0.7028656007644655,True,0.5085181285643954,True,0.6425681073271042,True,0.689910327906304,True,0.6382345484037226,True,0.6213512360109674
33,True,0.45480236019220005,True,0.390836402036694,True,0.4313844528665731,True,0.5298582856196627,True,0.44133473614959134,True,0.46576872951532533
34,True,0.5800040804350918,True,0.4346399047938767,True,0.4197421454776196,True,0.32612082412877486,True,0.4515955038530669,True,0.46570022997386357
35,True,0.7056768979495625,True,0.5857367297029846,True,0.7657752792817818,True,0.689910327906304,True,0.7291745338695328,True,0.7781681418321706
36,True,0.5308779603075386,True,0.42215972703399607,True,0.5305323754429109,True,0.689910327906304,True,0.5725015803246172,True,0.5613221990682598
37,True,0.6039684415429857,True,0.5000997309048958,True,0.5031560784437322,True,0.35456177473676037,True,0.43628464108084086,True,0.5456384190390052
38,True,0.3572289276432376,True,0.31767435848079884,True,0.2791790502407868,True,0.32612082412877486,True,0.3513744534734852,True,0.3670817809107221
39,True,0.39223259920696946,True,0.30628977814447506,True,0.25514369342531057,True,0.32612082412877486,True,0.5084237219845127,True,0.4677110861197535
40,True,0.2984543142526581,True,0.3116264253278571,True,0.26419007978364994,True,0.32612082412877486,True,0.3513744534734852,True,0.3670817809107221
41,True,0.6203102363626448,True,0.5437785071603412,True,0.5896944851250813,True,0.689910327906304,True,0.5725015803246172,True,0.5613221990682598
42,True,0.5884280545782419,True,0.5205815559002019,True,0.5686113291121955,True,0.689910327906304,True,0.6382345484037226,True,0.6213512360109674
43,True,0.451886055464591,True,0.6685496948229911,True,0.5399062680044253,True,0.45550403479837853,True,0.37332590917233555,True,0.41018118401451326
44,True,0.6203102363626448,True,0.3592351533893595,True,0.5249992862803052,True,0.6447001809375592,True,0.5376876892682703,True,0.5613221990682598
45,True,0.5161079261777825,True,0.43049307816906357,True,0.5305323754429109,True,0.689910327906304,True,0.5715593560614011,True,0.5746708642462455
46,True,0.5139420058973492,True,0.5290955503747312,True,0.5394505056374611,True,0.689910327906304,True,0.715909418806006,True,0.5323241132298537
47,True,0.758733972609153,True,0.6332946582183742,True,0.8284270059108997,True,0.6447001809375592,True,0.7161168188881831,True,0.8184719519873974
48,True,0.43600870132621056,True,0.4425241941001379,True,0.38621774835625233,True,0.5298582856196627,True,0.4408498938706495,True,0.47933630295813795
49,True,0.5085287730334904,True,0.4442341642598993,True,0.46627574997605636,True,0.5293160861056535,True,0.46051068366190295,True,0.4768699165300259
50,False,0.6057807468958775,False,0.5545469630727382,False,0.6043362720233183,False,0.7371046964903138,False,0.6194821856634852,False,0.6322208749772262
51,False,0.3598141983038357,False,0.6361850198994979,False,0.5578466393394221,False,0.3575812678359071,False,0.42838892375756743,False,0.41781093322582147
52,False,0.5214685675050013,False,0.7056439954115324,False,0.691029975006134,False,0.3575812678359071,False,0.32068679375343795,False,0.3572019204556061
53,False,0.3598141983038357,False,0.35745873881640067,False,0.3877675163040411,False,0.3575812678359071,False,0.3976441452380709,False,0.4221203311676022
54,False,0.6804371373609592,False,0.5296618727810383,False,0.7354951002694392,False,0.5770028615691095,False,0.5982898151526582,False,0.5875613865389488
55,False,0.21938329450641963,False,0.3956819173696618,False,0.3729432873164446,False,0.3720628117807437,False,0.32068679375343795,False,0.24338514195154606
56,False,0.5419814274271767,False,0.6655139865480744,False,0.4347421287541134,False,0.3720628117807437,False,0.42838892375756743,False,0.41781093322582147
57,False,0.4948891976958421,False,0.5692532757299358,False,0.5095289796715822,False,0.3575812678359071,False,0.449894762029082,False,0.474143196979501
58,False,0.258113609883679,False,0.44589278153997874,False,0.3419619208838884,False,0.3575812678359071,False,0.32068679375343795,False,0.24338514195154606
59,False,0.5456660692089834,False,0.4493428838013448,False,0.4990461138761116,False,0.5770028615691095,False,0.6014696814591624,False,0.593406062809528
60,False,0.5047339443975584,False,0.43518270201539644,False,0.4979897320539924,False,0.46774614478049087,False,0.32068679375343795,False,0.3572019204556061
61,False,0.668136507163905,False,0.6950446071072518,False,0.7058402258330455,False,0.7371046964903138,False,0.6194821856634852,False,0.6906710725617887
62,False,0.341422448542117,False,0.46917765270167705,False,0.37495010627293324,False,0.3720628117807437,False,0.42838892375756743,False,0.4178109332258214
63,False,0.5512703825405474,False,0.2954408681926077,False,0.4684046814394193,False,0.5770028615691095,False,0.6406875710503207,False,0.6323144560006353
64,False,0.298303441211572,False,0.4674275707143426,False,0.5080598309997644,False,0.3575812678359071,False,0.32068679375343795,False,0.3572019204556061
65,False,0.5420051357214645,False,0.3162146221092298,False,0.5747058672420666,False,0.7371046964903138,False,0.6194821856634852,False,0.6322208749772262
66,False,0.6021176098838068,False,0.5012792217835051,False,0.6823779466264417,False,0.7807700796093128,False,0.6194821856634852,False,0.6322208749772262
67,False,0.3598141983038357,False,0.6907986655370523,False,0.7116417495218726,False,0.3575812678359071,False,0.32068679375343795,False,0.3572019204556061
68,False,0.42255592555385074,False,0.7754607066271264,False,0.4857267579201251,False,0.3720628117807437,False,0.3940722324654668,False,0.39352568921168407
69,False,0.7585094829055463,False,0.6841679077667246,False,0.7348571026444545,False,0.7371046964903138,False,0.6194821856634852,False,0.6322208749772262
70,False,0.3539724871277452,False,0.4674275707143426,False,0.4256826058609527,False,0.3575812678359071,False,0.42838892375756743,False,0.4178109332258214
71,False,0.2992479157528923,False,0.6832156513973235,False,0.4604831754648899,False,0.3720628117807437,False,0.32068679375343795,False,0.24338514195154606
72,False,0.47762696664953347,False,0.4543201655791805,False,0.4002258179399214,False,0.3575812678359071,False,0.42838892375756743,False,0.4178109332258214
73,False,0.32300669369450885,False,0.5173618151061293,False,0.4000430499599975,False,0.3720628117807437,False,0.42838892375756743,False,0.2928653391720434
74,False,0.7108475086972045,False,0.5700197704642633,False,0.6429702487407523,False,0.7203363577219914,False,0.7903948014468404,False,0.7122283142121593
75,False,0.5095895646401419,False,0.4408762349144527,False,0.5450813539718624,False,0.5456285954937338,False,0.580510740211084,False,0.5679440098555064
76,False,0.4036453404110976,False,0.46736693446763206,False,0.4935689864818188,False,0.3720628117807437,False,0.32068679375343795,False,0.3572019204556061
77,False,0.3525998099983875,False,0.6978186015738923,False,0.5649297731478156,False,0.3575812678359071,False,0.32068679375343795,False,0.3572019204556061
78,False,0.42255592555385074,False,0.4455232449671287,False,0.4499045236394539,False,0.3575812678359071,False,0.32068679375343795,False,0.3572019204556061
79,False,0.651236400028633,False,0.7027730730942587,False,0.6195929822187747,False,0.7125085001430105,False,0.5788488119874973,False,0.6145904380524274
80,False,0.4681193627373678,False,0.5503297188579473,False,0.4596253154215176,False,0.3720628117807437,False,0.32068679375343795,False,0.3572019204556061
81,False,0.21938329450641963,False,0.44363597193794213,False,0.38192374084144914,False,0.3575812678359071,False,0.32068679375343795,False,0.24338514195154606
82,False,0.5176667579431607,False,0.7725136285269881,False,0.6119773404883654,False,0.3575812678359071,False,0.5788488119874973,False,0.4796165561549957
83,False,0.42255592555385074,False,0.5623897291733123,False,0.4494796869312029,False,0.3720628117807437,False,0.32068679375343795,False,0.3572019204556061
84,False,0.3779851202316904,False,0.470342599046022,False,0.465933081065398,False,0.3720628117807437,False,0.42838892375756743,False,0.4178109332258214
85,False,0.4218439156966645,False,0.5015183000462392,False,0.44893573891690003,False,0.3575812678359071,False,0.5531797303257014,False,0.4664119595148126
86,False,0.35207243125184706,False,0.3956819173696618,False,0.31227347944609274,False,0.3720628117807437,False,0.32068679375343795,False,0.3572019204556061
87,False,0.5562097873708673,False,0.6544229025732533,False,0.5668695616154937,False,0.5770028615691095,False,0.5252142039783945,False,0.5221787252368333
88,False,0.6638361845050482,False,0.34537051915744926,False,0.6143882440375413,False,0.5770028615691095,False,0.7678136000356817,False,0.7752549090195472
89,False,0.5247402694868393,False,0.48459191331962775,False,0.47219634391664256,False,0.3575812678359071,False,0.5931115279572714,False,0.4858554298927684
90,False,0.42255592555385063,False,0.5351329174777246,False,0.4706057685701053,False,0.3575812678359071,False,0.42838892375756743,False,0.47096363902676813
91,False,0.4365665938968225,False,0.36913044319867017,False,0.4793690637719213,False,0.5770028615691095,False,0.6014696814591624,False,0.593406062809528
92,False,0.48454803076826264,False,0.34911516960467104,False,0.5515138264389644,False,0.5770028615691095,False,0.5252142039783945,False,0.5221787252368333
93,False,0.3598141983038357,False,0.4481513449379988,False,0.5920608103234402,False,0.3720628117807437,False,0.32068679375343795,False,0.3572019204556061
94,False,0.35704911122774297,False,0.37095852636714344,False,0.3646830647671416,False,0.3575812678359071,False,0.32068679375343795,False,0.39352568921168407
95,False,0.6606372161275227,False,0.5865232593305764,False,0.6017402505335802,False,0.7672280993699482,False,0.6194821856634852,False,0.6322208749772262
96,False,0.3656370066511177,False,0.516989655939428,False,0.46993183159024016,False,0.3575812678359071,False,0.3940722324654668,False,0.39352568921168407
97,False,0.35207243125184706,False,0.36722084859572973,False,0.3408186134598918,False,0.3720628117807438,False,0.32068679375343795,False,0.32068679375343795
98,False,0.3598141983038357,False,0.5158500429533395,False,0.43118996933596,False,0.3575812678359071,False,0.42838892375756743,False,0.4178109332258214
99,False,0.7085417753559389,False,0.6610744492620394,False,0.7335281258642505,False,0.7371046964903138,False,0.8025963557726243,False,0.8025963557726243
