Biomarker,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
HP1261_IgA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HP0810_IgA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HP1429_IgA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BRRF1_IgG,-0.01746749929510911,-0.01746508103239096,-0.01746508103239096,-0.017465225268521827,-0.01746508103239096,-0.017465705027952437,-0.017465253482099125,-0.01747301415946812,-0.017467748219871217,-0.01746508103239096,-0.01746645519112677,-0.017484874822974505,-0.01746508103239096,-0.01754074160570978,-0.017465865853604042,-0.01746975297596563,-0.01747972916595549,-0.017465660495110443,-0.01746850658829043,-0.017468758905510213,-0.01746508103239096,-0.01746508103239096,-0.017562669043764922,-0.01746508103239096,-0.017466456319293035,-0.01746711098294049,-0.017470802284511883,-0.01746627589347366,-0.0174670028534771,-0.01746508103239096,-0.01747732884016076,-0.01748162974088368,-0.01746508103239096,-0.01746508103239096,-0.01746508103239096,-0.017472433912822632,-0.01746592135182966,-0.017536217080400127,-0.017471072540809006,-0.017480659564507894,-0.017466837744542232,-0.01746508103239096,-0.017465595004895584,-0.01746508103239096,-0.01746508103239096,-0.017466528885012964,-0.01746508103239096,-0.017537061256945864,-0.01746508103239096,-0.017471264186999447,-0.017830898695820104,-0.01788314890247407,-0.01755860335692505,-0.017455212255289718,-0.01738237203382721,-0.017810412094657748,-0.016036093676271054,-0.017683048913858978,-0.017830898695820104,-0.01795960665163816,-0.017830898695820104,-0.017830898695820104,-0.015772905371630282,-0.01779799289265159,-0.017743600127722706,-0.017778944115979807,-0.017809017247435215,-0.017825065589636962,-0.017830898695820104,-0.017830898695820104,-0.016896191606043602,-0.017830898695820104,-0.018191990512210807,-0.025256276697868653,-0.01780498554895781,-0.017689935378696134,-0.017704381116473503,-0.017145943002669046,-0.017837688965667536,-0.017730677175224096,-0.017830898695820104,-0.019332670857614264,-0.014376958474640393,-0.017830898695820104,-0.01765980056042186,-0.01760284642867868,-0.017804456928624243,-0.017729498316605474,-0.01734259733466807,-0.017634494409982278,-0.017830898695820104,-0.017799275217923245,-0.017401032516573194,-0.015712245085142865,-0.01729408739295542,-0.017830898695820104,-0.01766347104578364,-0.017830898695820104,-0.017823574710556584,-0.017819789272985914
BXLF2_IgG,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
pcsB_IgG,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
recA_IgG,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HP1293_IgG,-0.020607387875781376,-0.02060478316360813,-0.02060478316360813,-0.020604957894902017,-0.02060478316360813,-0.02060553286849967,-0.020604990385844374,-0.020613812853831254,-0.020607832689563604,-0.02060478316360813,-0.02060635437831178,-0.02062555510960075,-0.02060478316360813,-0.020684019018015493,-0.020605699532860535,-0.02061020373719103,-0.02062022424238716,-0.020605475750593627,-0.020608575270852653,-0.020608938528942217,-0.02060478316360813,-0.02060478316360813,-0.02070639376890884,-0.02060478316360813,-0.020606382629611206,-0.02060709928938569,-0.02061079275944337,-0.020606139311619403,-0.02060677818194073,-0.02060478316360813,-0.020617714369033775,-0.020622511792520528,-0.02060478316360813,-0.02060478316360813,-0.02060478316360813,-0.020612568461962355,-0.020605727181410266,-0.02067976778942305,-0.02060261816391333,-0.020620981363383226,-0.020606611961688018,-0.02060478316360813,-0.020605389897791378,-0.02060478316360813,-0.02060478316360813,-0.020606346914186908,-0.02060478316360813,-0.02067989920393704,-0.02060478316360813,-0.020611483976865873,-0.021035022059908964,-0.021073437617524914,-0.02080223325412965,-0.0206592286437277,-0.020618181463010525,-0.021015207393224388,-0.019417393404207388,-0.020958553283670474,-0.021035022059908964,-0.02110841174548221,-0.021035022059908964,-0.021035022059908964,-0.01910688422261891,-0.02101420211698043,-0.020947672808864386,-0.020983038788489398,-0.021013125206762746,-0.021003488145176722,-0.021035022059908964,-0.021035022059908964,-0.020077475034927614,-0.021035022059908964,-0.020718773634103908,-,-0.021018152815008493,-0.020896552475976382,-0.020908448688367536,-0.020374580944877905,-0.021041412680052118,-0.02093476730453279,-0.021035022059908964,-0.020013798461490498,-0.019007632065324274,-0.021035022059908964,-0.02085860708381485,-0.020831288645213178,-0.02101934314452663,-0.020965169362369144,-0.020566722948240183,-0.020838568536047958,-0.021035022059908964,-0.02100338504401889,-0.020605026219766336,-0.019527030725591744,-0.02054675741598229,-0.021035022059908964,-0.020867553649419383,-0.021035022059908964,-0.02102769268773886,-0.021028737376395108
HP1527_IgG,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Streptococcus_gallolyticus1_IgG,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HP1124_IgG,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HP1379_IgG,-0.02699855110503157,-0.026995569021316862,-0.026995569021316862,-0.026995809241898962,-0.026995569021316862,-0.02699658891897133,-0.02699585172424951,-0.027006985450652967,-0.0269994560948665,-0.026995569021316862,-0.026997568921094367,-0.027018052463933184,-0.026995569021316862,-0.027080983980643777,-0.026996771275770992,-0.027002625280708122,-0.027012467493585726,-0.02699650849940695,-0.02700012506346119,-0.027000758348471193,-0.026995569021316862,-0.026995569021316862,-0.027103736088338177,-0.026995569021316862,-0.026997657796626245,-0.02699850967893435,-0.02700209659361337,-0.026997275976580946,-0.02699767895114725,-0.026995569021316862,-0.027009756598395905,-0.027015594120347597,-0.026995569021316862,-0.026995569021316862,-0.026995569021316862,-0.02700416712492933,-0.02699673683692774,-0.026992966180881428,-0.02700461124483477,-0.02701276236944319,-0.0269975171483991,-0.026995569021316862,-0.02699637995481388,-0.026995569021316862,-0.026995569021316862,-0.0269973641617597,-0.026995569021316862,-0.02699298425447374,-0.026995569021316862,-0.02700329322072732,-0.027553976847475632,-0.02755835317718728,-0.02740090977920857,-0.027176190228768188,-0.02718901102819512,-0.027533509923622447,-0.026321443060142093,-0.027628831253581895,-0.027553976847475632,-0.027713094855787053,-0.027553976847475632,-0.027553976847475632,-0.025893586996608844,-0.027549702528350404,-0.027466293759227867,-0.027501788626962342,-0.027532008091226967,-0.027469851031787455,-0.027553976847475632,-0.027553976847475632,-0.026537050861891686,-0.027553976847475632,-0.027220666526046138,-0.026776550667382458,-0.027556596182852753,-0.027421444128320004,-0.027426823546442238,-0.026928449362796647,-0.027556797853386893,-0.027453191816364183,-0.027553976847475632,-0.02653753562158534,-0.028550635198088533,-0.027553976847475632,-0.027362328006716726,-0.027404784891114514,-0.027553225397944792,-0.02755193275235477,-0.02712652589366077,-0.027356338504348602,-0.027553976847475632,-0.027522196965094486,-0.027121745333958815,-0.027404853841281777,-0.028722547347738235,-0.027553976847475632,-0.027385491161163494,-0.027553976847475632,-0.027546624512010957,-0.0275538432067787
LF2_IgG,-0.02059787248350397,-0.02059526779584703,-0.02059526779584703,-0.020595442527140947,-0.02059526779584703,-0.020596017500738598,-0.020595475018083308,-0.020604297486070153,-0.02059831732180252,-0.02059526779584703,-0.02059683901055068,-0.02061603944764374,-0.02059526779584703,-0.020674502473470777,-0.020596184165099445,-0.02060068836942995,-0.02061070860494648,-0.020595960382832578,-0.020599059878575236,-0.020599423136664796,-0.02059526779584703,-0.02059526779584703,-0.020696877101782564,-0.02059526779584703,-0.020596867261850102,-0.02059758392162461,-0.020601277293616983,-0.02059662394385833,-0.02059726278966331,-0.02059526779584703,-0.020608198903207402,-0.02061299622862884,-0.02059526779584703,-0.02059526779584703,-0.02059526779584703,-0.020603052971619636,-0.02059621181364916,-0.02067024764097866,-0.020602215520057206,-0.020611465799491517,-0.020597096569410597,-0.02059526779584703,-0.020595874530030308,-0.02059526779584703,-0.02059526779584703,-0.02059683152190949,-0.02059526779584703,-0.020670378932911022,-0.02059526779584703,-0.02060196858458848,-0.021025498197241428,-0.021063940167123728,-0.020792598808292238,-0.02064981164606708,-0.020608669378766313,-0.021005686405475177,-0.01940767923216316,-0.020948767307356373,-0.021025498197241428,-0.021099161086929,-0.021025498197241428,-0.021025498197241428,-0.019097294431341286,-0.021004657294664424,-0.020938199629144023,-0.020973543617401134,-0.021003616748856545,-0.020994045011777648,-0.021025498197241428,-0.021025498197241428,-0.020068403399228947,-0.021025498197241428,-0.02070946130309604,-,-0.02100860445152251,-0.020887057679076025,-0.020898980581013533,-0.020365107607289455,-0.021031890648076118,-0.020925276639764113,-0.021025498197241428,-0.020004845727955432,-0.018993231188224546,-0.021025498197241428,-0.020849174137779383,-0.020821719379222364,-0.02100977623551267,-0.020955555416096366,-0.020557743384267614,-0.02082909380075963,-0.021025498197241428,-0.020993874719344538,-0.020595631907350562,-0.01951558598185238,-0.02053730292742967,-0.021025498197241428,-0.020858070436561044,-0.021025498197241428,-0.021018174211977898,-0.021019181513124735
BALF5_IgG,-0.014023991906540445,-0.014021734801279986,-0.014021734801279986,-0.014021882010091429,-0.014021734801279986,-0.014022368011560985,-0.014021909504472099,-0.014018045945819001,-0.014024339744987763,-0.014021734801279986,-0.014023077741639906,-0.01403979319418184,-0.014021734801279986,-0.014090668117783117,-0.014022513846529886,-0.014026349364184046,-0.014035168724467337,-0.014022319412502014,-0.014024994556884706,-0.014025297531921069,-0.014021734801279986,-0.014021734801279986,-0.014110139523768286,-0.014021734801279986,-0.014023095280977897,-0.014023715369079367,-0.014026967933436949,-0.014022896366682846,-0.014023472929152687,-0.014021734801279986,-0.014032902989023825,-0.014037054888013411,-0.014021734801279986,-0.014021734801279986,-0.014021734801279986,-0.014028500158534843,-0.014022545734170588,-0.014086785073535673,-0.01402764885248418,-0.014035772935841581,-0.014023328811344897,-0.014021734801279986,-0.01402224865935518,-0.014021734801279986,-0.014021734801279986,-0.01402309277026372,-0.014021734801279986,-0.01408703127348681,-0.014021734801279986,-0.014027493336325797,-0.014316263349404203,-0.01434513575069929,-0.014006924557967017,-0.013940446568396317,-0.013775929008453761,-0.014292013167668267,-0.017266191231724112,-0.014151472844162944,-0.014316263349404203,-0.01436682501968231,-0.014316263349404203,-0.014316263349404203,-0.012174382689396298,-0.014247512598432904,-0.014228907611005478,-0.014264274494651197,-0.014294366209889744,-0.014283368984751445,-0.014316263349404203,-0.014316263349404203,-0.01541084116977175,-0.014316263349404203,-0.013994535718873624,-0.02096667573980633,-0.014289967723956265,-0.014166832031113031,-0.014189678348882056,-0.013582517288991467,-0.014319153979402288,-0.014215997777901458,-0.014316263349404203,-0.013225784219213575,-0.009650529413600135,-0.014316263349404203,-0.014125432116650374,-0.014084415537788957,-0.014256691427678814,-0.014185722030208125,-0.01381954933215655,-0.014119793591421476,-0.014316263349404203,-0.014284620989682462,-0.01388623338376815,-0.011993706264768079,-0.013732091048741972,-0.014316263349404203,-0.014148778907103393,-0.014316263349404203,-0.014308933851589453,-0.014285171664546181
BPLF1_IgG,-0.025910823604870546,-0.025907903163167927,-0.025907903163167927,-0.02590813909987106,-0.025907903163167927,-0.025908904754750266,-0.025908180683031617,-0.025919096458293867,-0.025911716275182545,-0.025907903163167927,-0.025907860768925983,-0.025929893568519297,-0.025907903163167927,-0.025991479229812153,-0.025909084059923232,-0.025907663165022392,-0.0259244408209119,-0.02590882496986766,-0.025912369919569345,-0.025912990403328548,-0.025907903163167927,-0.025907903163167927,-0.02601374560043004,-0.025907903163167927,-0.025909954348220864,-0.025907824175472643,-0.025914293414737513,-0.025907872351397385,-0.025909968240116186,-0.025907903163167927,-0.025921808252457306,-0.025927489504353387,-0.025907903163167927,-0.025907903163167927,-0.025907903163167927,-0.025907535793863963,-0.02590789329901835,-0.025903875126599106,-0.02591677507534504,-0.025924721690117447,-0.025909810841645474,-0.025907903163167927,-0.025908698136593158,-0.025907903163167927,-0.025907903163167927,-0.0259096606756417,-0.025907903163167927,-0.025986445070242635,-0.025907903163167927,-0.02591545810330503,-0.026445094923577387,-0.026446969121683407,-0.026279128547006002,-0.026068092786156665,-0.026061945688771775,-0.02642441684548276,-0.025169957186928747,-0.026508238771234864,-0.026445094923577387,-0.02638445358735259,-0.026445094923577387,-0.026445094923577387,-0.024754317256127575,-0.026429658889123266,-0.026501463858105756,-0.026392953674255634,-0.026423135765091487,-0.02635837709139436,-0.026445094923577387,-0.026445094923577387,-0.025428010509283498,-0.026445094923577387,-0.02611056692689795,-0.02551574344431694,-0.026446931137748014,-0.026311228963040386,-0.026541335858204784,-0.02761924017607308,-0.026447396968610166,-0.026514771101591703,-0.026445094923577387,-0.025417191059340122,-0.02702792415953949,-0.026445094923577387,-0.02670718010599658,-0.02629167357770887,-0.026436352725914547,-0.02643349548118608,-0.02601312964523173,-0.026247923580506215,-0.026445094923577387,-0.026445094923577387,-0.02601371767804361,-0.026175624304129938,-0.026034028787382816,-0.026445094923577387,-0.026277009999841578,-0.026445094923577387,-0.026437744995190995,-0.026441881599545535
BGLF4_IgG,-0.020596692643480463,-0.020594088051595964,-0.020594088051595964,-0.02059426278288988,-0.020594088051595964,-0.020594837756487534,-0.02059429527383224,-0.020603113814583927,-0.02059713757755145,-0.020594088051595964,-0.020595655371947543,-0.02061485855412338,-0.020594088051595964,-0.020673318132142533,-0.020595004420848377,-0.020599504730826813,-0.020609527807198564,-0.020594780638581507,-0.020597880038551723,-0.020598243296641287,-0.020594088051595964,-0.020594088051595964,-0.02069569228159211,-0.020594088051595964,-0.02059568751759903,-0.020596400283021475,-0.02060009716627615,-0.020595440305255192,-0.020596082949639796,-0.020594088051595964,-0.02060701877586657,-0.020611815718198243,-0.020594088051595964,-0.020594088051595964,-0.020594088051595964,-0.020601868854154295,-0.020595028175046024,-0.0206690604587952,-0.020601035680033696,-0.02061028528906092,-0.020595916729387084,-0.020594088051595964,-0.02059469478577924,-0.020594088051595964,-0.020594088051595964,-0.02059565168188598,-0.020594088051595964,-0.020669195166217423,-0.020594088051595964,-0.02060078874456497,-0.0210242932710039,-0.021062727467168536,-0.020791368385124895,-0.020648606432820505,-0.02060743885674155,-0.02100447954516664,-0.01940651548258244,-0.020947540759277714,-0.0210242932710039,-0.021097932437141257,-0.0210242932710039,-0.0210242932710039,-0.019096010755415768,-0.02100344529043417,-0.020937131506955194,-0.020972338691163606,-0.021002411822619017,-0.020992834168508567,-0.0210242932710039,-0.0210242932710039,-0.02006732684320286,-0.0210242932710039,-0.020708252406520314,-,-0.021007397591213974,-0.020885848782500306,-0.020897912363155025,-0.020364025748179786,-0.02103068378776758,-0.020924208421905607,-0.0210242932710039,-0.02000361102570568,-0.018990996542243756,-0.0210242932710039,-0.02084809883561895,-0.020820500034750094,-0.021008553579138525,-0.020954327076288012,-0.020556526894886646,-0.020827888587513055,-0.0210242932710039,-0.02099280659715571,-0.020594426694103985,-0.019513992292830625,-0.02053606188275543,-0.0210242932710039,-0.02085686522331447,-0.0210242932710039,-0.021016969285740365,-0.021017966854041992
HP1172_IgG,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HP0953_IgG,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HP0645_IgG,-0.020596692643480463,-0.020594088051595964,-0.020594088051595964,-0.02059426278288988,-0.020594088051595964,-0.020594837756487534,-0.02059429527383224,-0.020603113814583927,-0.02059713757755145,-0.020594088051595964,-0.020595655371947543,-0.02061485855412338,-0.020594088051595964,-0.020673318132142533,-0.020595004420848377,-0.020599504730826813,-0.020609527807198564,-0.020594780638581507,-0.020597880038551723,-0.020598243296641287,-0.020594088051595964,-0.020594088051595964,-0.02069569228159211,-0.020594088051595964,-0.02059568751759903,-0.020596400283021475,-0.02060009716627615,-0.020595440305255192,-0.020596082949639796,-0.020594088051595964,-0.02060701877586657,-0.020611815718198243,-0.020594088051595964,-0.020594088051595964,-0.020594088051595964,-0.020601868854154295,-0.020595028175046024,-0.0206690604587952,-0.020601035680033696,-0.02061028528906092,-0.020595916729387084,-0.020594088051595964,-0.02059469478577924,-0.020594088051595964,-0.020594088051595964,-0.02059565168188598,-0.020594088051595964,-0.020669195166217423,-0.020594088051595964,-0.02060078874456497,-0.0210242932710039,-0.021062727467168536,-0.020791368385124895,-0.020648606432820505,-0.02060743885674155,-0.02100447954516664,-0.01940651548258244,-0.020947540759277714,-0.0210242932710039,-0.021097932437141257,-0.0210242932710039,-0.0210242932710039,-0.019096010755415768,-0.02100344529043417,-0.020937131506955194,-0.020972338691163606,-0.021002411822619017,-0.020992834168508567,-0.0210242932710039,-0.0210242932710039,-0.02006732684320286,-0.0210242932710039,-0.020708252406520314,-,-0.021007397591213974,-0.020885848782500306,-0.020897912363155025,-0.020364025748179786,-0.02103068378776758,-0.020924208421905607,-0.0210242932710039,-0.02000361102570568,-0.018990996542243756,-0.0210242932710039,-0.02084809883561895,-0.020820500034750094,-0.021008553579138525,-0.020954327076288012,-0.020556526894886646,-0.020827888587513055,-0.0210242932710039,-0.02099280659715571,-0.020594426694103985,-0.019513992292830625,-0.02053606188275543,-0.0210242932710039,-0.02085686522331447,-0.0210242932710039,-0.021016969285740365,-0.021017966854041992
HP1195_IgG,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
amiF_IgG,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HP0371_IgG,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HP0073_IgG,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HP0243_IgG,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
rpsR_IgG,-0.019803170638054878,-0.019800605674915882,-0.019800605674915882,-0.019800776969712545,-0.019800605674915882,-0.019801340769248926,-0.019800808796247352,-0.019809467798304607,-0.019803599123476144,-0.019800605674915882,-0.01980214435496398,-0.019821056393436225,-0.019800605674915882,-0.01987865306871021,-0.01980150479204848,-0.019805921113638856,-0.019815817635266023,-0.019801284675823354,-0.019804335156794646,-0.019799553023531036,-0.019800605674915882,-0.019800605674915882,-0.019900492790369775,-0.019800605674915882,-0.019802175182234927,-0.01980287579255364,-0.019806528350658464,-0.019801933534973715,-0.01980257203750791,-0.019800605674915882,-0.019813236758986757,-0.019797578303981822,-0.019800605674915882,-0.019800605674915882,-0.019800605674915882,-0.019808269751338585,-0.019801529190208254,-0.019874397135975077,-0.01980742367955289,-0.019816484186812443,-0.019802409059296144,-0.019800605674915882,-0.019801200793134324,-0.019800605674915882,-0.019800605674915882,-0.019802146464915495,-0.019800605674915882,-0.019874528547889053,-0.019800605674915882,-0.019807182986371054,-0.02021393255774666,-0.02025109730013735,-0.01997274417285785,-0.019837923860214428,-0.019772101458191513,-0.020193563918777135,-0.018562033128561948,-0.020126291386227835,-0.02021393255774666,-0.02028411546290252,-0.02021393255774666,-0.02021393255774666,-0.01825905462343049,-0.020190317136353088,-0.020126681063812744,-0.020161924234161164,-0.020192028039915197,-0.020182286527442625,-0.02021393255774666,-0.02021393255774666,-0.01925476662444807,-0.02021393255774666,-0.019896831974262716,-0.027679708008848124,-0.020195768524606566,-0.020073953493106946,-0.020087430279830138,-0.019546842274225592,-0.020219792217981838,-0.02011375905831381,-0.02021393255774666,-0.019183346276879447,-0.01785005814645086,-0.02021393255774666,-0.02003576187896246,-0.020006164694714855,-0.020192385919509594,-0.020136746222175386,-0.019742118413543338,-0.020017367746030575,-0.02021393255774666,-0.020182413895818218,-0.02061968947451191,-0.018600913352486273,-0.019714774130901714,-0.02021393255774666,-0.020046360176695834,-0.02021393255774666,-0.020206600995889678,-0.020204377467283957
HP0485_IgG,-0.020596567898465933,-0.02059396331822679,-0.02059396331822679,-0.020594138049520705,-0.02059396331822679,-0.020594713023118355,-0.020594170540463065,-0.020602989069569397,-0.020597012844182274,-0.02059396331822679,-0.020595530626933017,-0.020614733681009974,-0.02059396331822679,-0.02067319283979644,-0.020594879687479202,-0.020599379985812287,-0.02060940294573051,-0.020594655905212336,-0.020597755293537193,-0.020598114743596536,-0.02059396331822679,-0.02059396331822679,-0.02069556693101926,-0.02059396331822679,-0.02059556278422986,-0.020596275538006945,-0.020599972386325563,-0.020595315560240662,-0.020595958204625266,-0.02059396331822679,-0.020606893995915983,-0.020611687083636025,-0.02059396331822679,-0.02059396331822679,-0.02059396331822679,-0.020601744050913005,-0.020594903430031494,-0.02066893528290263,-0.02060091093501917,-0.020610160462528924,-0.020595791984372554,-0.02059396331822679,-0.020594570052410065,-0.02059396331822679,-0.02059396331822679,-0.02059552693687145,-0.02059396331822679,-0.020669069943743443,-0.02059396331822679,-0.02060066399955044,-0.02102416577768621,-0.021062599151313314,-0.02079123819518721,-0.020648478869630702,-0.020607308630676786,-0.02100435184720478,-0.019406376462952145,-0.020947410978151712,-0.02102416577768621,-0.02109780242020721,-0.02102416577768621,-0.02102416577768621,-0.019095874663421827,-0.021003317049096117,-0.020937003990346807,-0.020972211197845918,-0.02100228432930133,-0.02099270603587791,-0.02102416577768621,-0.02102416577768621,-0.020067198202658055,-0.02102416577768621,-0.020708124479890674,-,-0.021007269893252113,-0.020885720855870663,-0.02089778482325593,-0.020363896502232217,-0.02103055608980572,-0.02092408088200651,-0.02102416577768621,-0.02000348036829413,-0.018990762752114605,-0.02102416577768621,-0.02084797042599986,-0.020820371002687514,-0.021008424196433426,-0.020954197120379964,-0.02055639809892118,-0.020827761024323255,-0.02102416577768621,-0.020992679080547322,-0.020594434217001613,-0.019513824243318306,-0.020535930525014658,-0.02102416577768621,-0.020856737660124667,-0.02102416577768621,-0.021016841792422677,-0.021017838330891363
htpG_IgG,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
