Fold,d10_y_test,d10_y_proba,d15_y_test,d15_y_proba,d30_y_test,d30_y_proba,d1_y_test,d1_y_proba,d3_y_test,d3_y_proba,d4_y_test,d4_y_proba
65,False,0.3551910261785478,False,0.5646012095010704,False,0.2911933878877389,False,0.5500596895303085,False,0.48758369801177875,False,0.5370753020694309
66,False,0.4099397461396418,False,0.35467403236032136,False,0.4566926614054698,False,0.5776163753658476,False,0.48758369801177875,False,0.3051768077259776
67,False,0.7328732415061596,False,0.6601154768798656,False,0.4959938219885253,False,0.5168094032698312,False,0.799908068513206,False,0.7621606920232536
68,False,0.6604585059435423,False,0.6352584324434845,False,0.68647336864065,False,0.5168094032698312,False,0.5402269275304361,False,0.6017391738274187
69,False,0.5981723624752051,False,0.5512476175950933,False,0.6633149221418192,False,0.5168094032698312,False,0.48758369801177875,False,0.48320022650802846
70,False,0.37993563587699414,False,0.48722641899832475,False,0.23825674648499828,False,0.5500596895303085,False,0.6416713930238447,False,0.6416713930238447
71,False,0.5973683128231349,False,0.31164555852638376,False,0.281636560465099,False,0.5421258285719903,False,0.5402269275304361,False,0.6017391738274187
72,False,0.6215636365332176,False,0.5124019173890356,False,0.3216748536214003,False,0.6044635753097942,False,0.4933791513654447,False,0.4910415144945501
73,False,0.44850894655765733,False,0.6078382396127356,False,0.6002759604153954,False,0.5028964609070806,False,0.3782492683565124,False,0.3922280123375639
74,False,0.7392367242413259,False,0.698639423942834,False,0.4592317513853782,False,0.750345727331511,False,0.7417400836128476,False,0.7799793383743102
75,False,0.48435144161493615,False,0.5485521239697441,False,0.3835137777388813,False,0.5421258285719903,False,0.6128395052631144,False,0.5516132941112118
76,False,0.7153377138063096,False,0.677109435563573,False,0.4022467167963138,False,0.750345727331511,False,0.6770123639093246,False,0.7303179165258791
77,False,0.39509582481061084,False,0.47958767873454994,False,0.32365497618112005,False,0.5421258285719903,False,0.48758369801177875,False,0.39614919936920767
78,False,0.6229658518504885,False,0.6087002077358669,False,0.6234598423316011,False,0.5168094032698312,False,0.5649820559769181,False,0.5965440246225738
79,False,0.5441264430279132,False,0.5074476697001017,False,0.5999871385109592,False,0.5168094032698312,False,0.48758369801177875,False,0.6421568100576358
80,False,0.5955784282141063,False,0.36421104782542274,False,0.6008378941439428,False,0.5168094032698312,False,0.48758369801177875,False,0.4801443134885864
81,False,0.6349932575281385,False,0.4180296702045614,False,0.40720247697121537,False,0.7471155515562918,False,0.4566898725565802,False,0.5536817622287413
82,False,0.5497706494640453,False,0.3435210655119177,False,0.2804252890522936,False,0.5421258285719903,False,0.48758369801177875,False,0.48320022650802846
83,False,0.30839445407803767,False,0.47958767873454994,False,0.5086023615646104,False,0.5168094032698312,False,0.5320773392422422,False,0.5349994185682493
84,False,0.5342542214499576,False,0.5428934702924183,False,0.6234598423316011,False,0.5421258285719903,False,0.48758369801177875,False,0.48320022650802846
85,False,0.5312875715643374,False,0.3877504486156621,False,0.5756798360006786,False,0.5421258285719903,False,0.48758369801177875,False,0.48320022650802846
86,False,0.2829142993028417,False,0.5148978794690058,False,0.35825532939529514,False,0.5402400044732012,False,0.48758369801177875,False,0.39614919936920767
87,False,0.7890776956964483,False,0.7764646378639664,False,0.7500452491228458,False,0.5776163753658476,False,0.48758369801177875,False,0.48320022650802846
88,False,0.39738050005181486,False,0.49330433781723426,False,0.23715742141147883,False,0.6044635753097942,False,0.24199388590164825,False,0.31562180949538243
89,False,0.47259214805768385,False,0.509082082778846,False,0.3765604893324106,False,0.2960233821364272,False,0.35432539342172364,False,0.467312180201402
90,False,0.6111105819922327,False,0.5851235885836888,False,0.6175385538578303,False,0.5168094032698312,False,0.48758369801177875,False,0.48320022650802846
91,False,0.30839445407803767,False,0.24032799613672887,False,0.2023822645193737,False,0.5168094032698312,False,0.48758369801177875,False,0.4801443134885864
92,False,0.34777199070961673,False,0.35595007425240016,False,0.19536877242908615,False,0.5168094032698312,False,0.5649820559769181,False,0.48320022650802846
93,False,0.30839445407803767,False,0.3876999161918526,False,0.2987027535656258,False,0.5168094032698312,False,0.5320773392422422,False,0.5317207536238499
94,False,0.48435144161493615,False,0.47958767873454994,False,0.6013379158403908,False,0.5421258285719903,False,0.48758369801177875,False,0.48320022650802846
95,False,0.5162129762858596,False,0.746755496037609,False,0.3911911091164377,False,0.5500596895303085,False,0.48758369801177875,False,0.4801443134885864
96,False,0.2460097431501539,False,0.47459626853751924,False,0.5086023615646104,False,0.5168094032698312,False,0.48758369801177875,False,0.48320022650802846
97,False,0.6666880824664303,False,0.6687365191972446,False,0.6558231572869422,False,0.5168094032698312,False,0.48758369801177875,False,0.48320022650802846
98,False,0.48435144161493615,False,0.4863971512345785,False,0.391048973106386,False,0.5168094032698312,False,0.48758369801177875,False,0.48320022650802846
99,False,0.7119942709119744,False,0.7597920440165491,False,0.48793893304439023,False,0.5421258285719903,False,0.648529981248661,False,0.6631099689050757
